flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
13666.868209838867,270,6,0.0136668682098388,365.84826334978976,365.84826334978976,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3416.717052459717,5,90.6,81.8400879764923,0,6697.799999999999,0.0683343410491943,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,33145.85265949096,365.84826334978976,3416.717052459717,10211.944580078123,824.2130279541016,4546.192400538735,0,0,0,0,0.0,BruteForce_HTTP
12644.052505493164,270,6,0.0126440525054931,395.4428374785511,395.4428374785511,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3161.013126373291,5,90.6,81.8400879764923,0,6697.799999999999,0.0632202625274658,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,35827.12107555673,395.4428374785511,3161.013126373291,9294.03305053711,801.08642578125,4108.519165261023,0,0,0,0,0.0,BruteForce_HTTP
12791.872024536133,216,6,0.0127918720245361,312.69856298809015,312.69856298809015,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,399,54,237,99.75,91.5,399,4263.957341512044,4,99.75,91.5,0,8372.25,0.0511674880981445,4,0,399,0,99.75,237,54,91.5,0,0,0,0,31191.681658061992,312.69856298809015,4263.957341512044,10338.783264160156,658.9889526367188,5291.479155793872,0,0,0,0,0.0,BruteForce_HTTP
1650.094985961914,108,6,0.0016500949859619,1212.0514376535182,1212.0514376535182,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108,54,54,54.0,0.0,108,1650.094985961914,2,54.0,0.0,0,0.0,0.0033001899719238,2,0,108,0,54.0,54,54,0.0,0,0,0,0,65450.77763328999,1212.0514376535182,1650.094985961914,1650.094985961914,1650.094985961914,0.0,0,0,0,0,0.0,BruteForce_HTTP
12461.90071105957,270,6,0.0124619007110595,401.22290458971855,401.22290458971855,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3115.4751777648926,5,90.6,81.8400879764923,0,6697.799999999999,0.0623095035552978,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,36350.795155828506,401.22290458971855,3115.4751777648926,9253.978729248049,561.9525909423828,4124.717649107286,0,0,0,0,0.0,BruteForce_HTTP
15645.027160644531,270,6,0.0156450271606445,319.590368790003,319.590368790003,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3911.256790161133,5,90.6,81.8400879764923,0,6697.799999999999,0.0782251358032226,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,28954.887412374275,319.590368790003,3911.256790161133,9706.02035522461,977.0393371582032,4053.476948640267,0,0,0,0,0.0,BruteForce_HTTP
16295.909881591797,270,6,0.0162959098815917,306.82545720555964,306.82545720555964,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4073.977470397949,5,90.6,81.8400879764923,0,6697.799999999999,0.0814795494079589,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,27798.3864228237,306.82545720555964,4073.977470397949,10576.963424682615,539.0644073486328,4442.894282706135,0,0,0,0,0.0,BruteForce_HTTP
14564.037322998049,270,6,0.014564037322998,343.3113970467865,343.3113970467865,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3641.009330749512,5,90.6,81.8400879764923,0,6697.799999999999,0.0728201866149902,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,31104.012572438856,343.3113970467865,3641.009330749512,10309.934616088867,903.1295776367188,4460.938975756899,0,0,0,0,0.0,BruteForce_HTTP
28217.792510986328,270,6,0.0282177925109863,177.1931662639201,177.1931662639201,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,7054.448127746582,5,90.6,81.8400879764923,0,6697.799999999999,0.1410889625549316,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,16053.700863511162,177.1931662639201,7054.448127746582,15608.787536621094,871.1814880371094,7210.881499168036,0,0,0,0,0.0,BruteForce_HTTP
14377.117156982422,270,6,0.0143771171569824,347.77486650525685,347.77486650525685,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3594.279289245605,5,90.6,81.8400879764923,0,6697.799999999999,0.0718855857849121,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,31508.40290537627,347.77486650525685,3594.279289245605,10856.151580810549,824.9282836914062,4859.878897283149,0,0,0,0,0.0,BruteForce_HTTP
19798.04039001465,270,6,0.0197980403900146,252.55024747407845,252.55024747407845,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4949.510097503662,5,90.6,81.8400879764923,0,6697.799999999999,0.0989902019500732,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,22881.052421151508,252.55024747407845,4949.510097503662,16958.951950073242,185.0128173828125,8031.495321004213,0,0,0,0,0.0,BruteForce_HTTP
14641.046524047852,270,6,0.0146410465240478,341.5056424953997,341.5056424953997,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3660.261631011963,5,90.6,81.8400879764923,0,6697.799999999999,0.0732052326202392,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,30940.411210083214,341.5056424953997,3660.261631011963,11670.11260986328,601.0532379150391,5364.472923616068,0,0,0,0,0.0,BruteForce_HTTP
14345.884323120115,270,6,0.0143458843231201,348.5320170846421,348.5320170846421,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3586.4710807800293,5,90.6,81.8400879764923,0,6697.799999999999,0.0717294216156005,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,31577.000747868573,348.5320170846421,3586.4710807800293,10890.007019042969,797.0333099365234,4885.954692469539,0,0,0,0,0.0,BruteForce_HTTP
17416.000366210938,270,6,0.0174160003662109,287.09232285620413,287.09232285620413,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4354.000091552734,5,90.6,81.8400879764923,0,6697.799999999999,0.0870800018310546,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,26010.564450772094,287.09232285620413,4354.000091552734,12914.180755615234,229.83551025390625,5778.042621222899,0,0,0,0,0.0,BruteForce_HTTP
15196.084976196287,270,6,0.0151960849761962,329.0321163531387,329.0321163531387,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3799.021244049072,5,90.6,81.8400879764923,0,6697.799999999999,0.0759804248809814,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,29810.309741594363,329.0321163531387,3799.021244049072,11453.866958618164,633.9550018310547,5148.800916185698,0,0,0,0,0.0,BruteForce_HTTP
21481.037139892574,270,6,0.0214810371398925,232.76343537037448,232.76343537037448,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5370.2592849731445,5,90.6,81.8400879764923,0,6697.799999999999,0.1074051856994628,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,21088.367244555928,232.76343537037448,5370.2592849731445,13853.073120117188,555.9921264648438,6225.233100813713,0,0,0,0,0.0,BruteForce_HTTP
13155.93719482422,270,6,0.0131559371948242,380.056542225444,380.056542225444,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3288.9842987060547,5,90.6,81.8400879764923,0,6697.799999999999,0.0657796859741211,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,34433.122725625224,380.056542225444,3288.9842987060547,9504.079818725586,437.9749298095703,4195.216371044179,0,0,0,0,0.0,BruteForce_HTTP
14942.88444519043,270,6,0.0149428844451904,334.6074192261667,334.6074192261667,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3735.721111297608,5,90.6,81.8400879764923,0,6697.799999999999,0.0747144222259521,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,30315.432181890705,334.6074192261667,3735.721111297608,11485.099792480469,649.9290466308594,5183.993302657908,0,0,0,0,0.0,BruteForce_HTTP
55404.1862487793,324,6,0.0554041862487793,108.2950658828997,108.2950658828997,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,11080.83724975586,6,84.5,74.70943715488693,0,5581.5,0.3324251174926758,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,9150.933067105025,108.2950658828997,11080.83724975586,52090.16799926758,142.81272888183594,22935.64034957377,0,0,0,0,0.0,BruteForce_HTTP
12923.002243041992,270,6,0.0129230022430419,386.90699776765126,386.90699776765126,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3230.750560760498,5,90.6,81.8400879764923,0,6697.799999999999,0.0646150112152099,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,35053.7739977492,386.90699776765126,3230.750560760498,9626.150131225586,602.0069122314453,4313.245032652793,0,0,0,0,0.0,BruteForce_HTTP
14752.14958190918,270,6,0.0147521495819091,338.9336565656566,338.9336565656566,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3688.037395477295,5,90.6,81.8400879764923,0,6697.799999999999,0.0737607479095459,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,30707.389284848487,338.9336565656566,3688.037395477295,10269.1650390625,602.9605865478516,4547.537222215152,0,0,0,0,0.0,BruteForce_HTTP
13975.143432617188,270,6,0.0139751434326171,357.778081070015,357.778081070015,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3493.785858154297,5,90.6,81.8400879764923,0,6697.799999999999,0.0698757171630859,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,32414.69414494336,357.778081070015,3493.785858154297,10321.855545043943,790.1191711425781,4571.886710553683,0,0,0,0,0.0,BruteForce_HTTP
13864.994049072266,270,6,0.0138649940490722,360.6204216390962,360.6204216390962,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3466.2485122680664,5,90.6,81.8400879764923,0,6697.799999999999,0.0693249702453613,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,32672.210200502115,360.6204216390962,3466.2485122680664,10841.131210327148,516.8914794921875,4940.789406365153,0,0,0,0,0.0,BruteForce_HTTP
15624.046325683594,270,6,0.0156240463256835,320.01953244216566,320.01953244216566,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3906.0115814208975,5,90.6,81.8400879764923,0,6697.799999999999,0.0781202316284179,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,28993.76963926021,320.01953244216566,3906.0115814208975,12218.952178955078,761.0321044921875,5559.418889643702,0,0,0,0,0.0,BruteForce_HTTP
15247.106552124023,270,6,0.015247106552124,327.931072227174,327.931072227174,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3811.776638031006,5,90.6,81.8400879764923,0,6697.799999999999,0.0762355327606201,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,29710.55514378196,327.931072227174,3811.776638031006,10410.070419311523,791.0728454589844,4530.616792661604,0,0,0,0,0.0,BruteForce_HTTP
13654.947280883787,270,6,0.0136549472808837,366.1676531699055,366.1676531699055,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3413.7368202209477,5,90.6,81.8400879764923,0,6697.799999999999,0.0682747364044189,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,33174.78937719344,366.1676531699055,3413.7368202209477,10042.905807495115,773.9067077636719,4441.683232647666,0,0,0,0,0.0,BruteForce_HTTP
14977.216720581057,270,6,0.014977216720581,333.84039860551746,333.84039860551746,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3744.304180145264,5,90.6,81.8400879764923,0,6697.799999999999,0.0748860836029052,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,30245.94011365988,333.84039860551746,3744.304180145264,10071.039199829102,252.0084381103516,4485.281861781111,0,0,0,0,0.0,BruteForce_HTTP
15522.956848144531,270,6,0.0155229568481445,322.10358174110706,322.10358174110706,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3880.739212036133,5,90.6,81.8400879764923,0,6697.799999999999,0.0776147842407226,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,29182.5845057443,322.10358174110706,3880.739212036133,12633.085250854492,418.9014434814453,5865.266711538645,0,0,0,0,0.0,BruteForce_HTTP
14096.02165222168,270,6,0.0140960216522216,354.7100113323072,354.7100113323072,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3524.00541305542,5,90.6,81.8400879764923,0,6697.799999999999,0.0704801082611084,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,32136.727026707034,354.7100113323072,3524.00541305542,10769.128799438477,548.8395690917969,4861.659315060291,0,0,0,0,0.0,BruteForce_HTTP
17561.912536621094,270,6,0.017561912536621,284.70703231061634,284.70703231061634,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4390.478134155273,5,90.6,81.8400879764923,0,6697.799999999999,0.0878095626831054,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,25794.45712734184,284.70703231061634,4390.478134155273,10196.924209594728,1863.0027770996091,3893.7198109313945,0,0,0,0,0.0,BruteForce_HTTP
16419.172286987305,270,6,0.0164191722869873,304.5220497480651,304.5220497480651,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4104.793071746826,5,90.6,81.8400879764923,0,6697.799999999999,0.0820958614349365,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,27589.6977071747,304.5220497480651,4104.793071746826,13385.05744934082,339.9848937988281,6209.961633233782,0,0,0,0,0.0,BruteForce_HTTP
13516.18766784668,270,6,0.0135161876678466,369.92679614048086,369.92679614048086,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3379.04691696167,5,90.6,81.8400879764923,0,6697.799999999999,0.0675809383392334,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,33515.36773032756,369.92679614048086,3379.04691696167,9882.926940917969,770.0920104980469,4358.325351271405,0,0,0,0,0.0,BruteForce_HTTP
13128.995895385742,270,6,0.0131289958953857,380.8364356147965,380.8364356147965,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3282.2489738464355,5,90.6,81.8400879764923,0,6697.799999999999,0.0656449794769287,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,34503.78106670056,380.8364356147965,3282.2489738464355,9974.002838134766,528.8124084472656,4483.024027091308,0,0,0,0,0.0,BruteForce_HTTP
16185.998916625977,270,6,0.0161859989166259,308.90895432249704,308.90895432249704,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4046.499729156494,5,90.6,81.8400879764923,0,6697.799999999999,0.0809299945831298,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,27987.15126161823,308.90895432249704,4046.499729156494,9485.00633239746,727.8919219970703,4192.647222571594,0,0,0,0,0.0,BruteForce_HTTP
13699.054718017578,270,6,0.0136990547180175,364.9886873890494,364.9886873890494,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3424.7636795043945,5,90.6,81.8400879764923,0,6697.799999999999,0.0684952735900878,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,33067.975077447874,364.9886873890494,3424.7636795043945,10179.04281616211,828.9813995361328,4523.42758202794,0,0,0,0,0.0,BruteForce_HTTP
25633.09669494629,270,6,0.0256330966949462,195.0603182870909,195.0603182870909,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,6408.274173736572,5,90.6,81.8400879764923,0,6697.799999999999,0.1281654834747314,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,17672.46483681043,195.0603182870909,6408.274173736572,11035.919189453123,1607.8948974609375,5071.4025408626,0,0,0,0,0.0,BruteForce_HTTP
15273.094177246094,270,6,0.015273094177246,327.3730877302529,327.3730877302529,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3818.273544311523,5,90.6,81.8400879764923,0,6697.799999999999,0.0763654708862304,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,29660.00174836091,327.3730877302529,3818.273544311523,11904.001235961914,684.0229034423828,5414.9285186951065,0,0,0,0,0.0,BruteForce_HTTP
10537.86277770996,270,6,0.0105378627777099,474.47951311115634,474.47951311115634,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,2634.4656944274902,5,90.6,81.8400879764923,0,6697.799999999999,0.0526893138885498,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,42987.84388787077,474.47951311115634,2634.4656944274902,7190.942764282227,396.0132598876953,3104.352931731832,0,0,0,0,0.0,BruteForce_HTTP
20493.98422241211,270,6,0.0204939842224121,243.97403383047532,243.97403383047532,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5123.496055603027,5,90.6,81.8400879764923,0,6697.799999999999,0.1024699211120605,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,22104.047465041065,243.97403383047532,5123.496055603027,11762.142181396484,697.8511810302734,5379.161060559228,0,0,0,0,0.0,BruteForce_HTTP
13179.06379699707,270,6,0.013179063796997,379.38961955243593,379.38961955243593,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3294.765949249268,5,90.6,81.8400879764923,0,6697.799999999999,0.0658953189849853,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,34372.69953145069,379.38961955243593,3294.765949249268,8987.903594970703,604.1526794433594,3902.333053768373,0,0,0,0,0.0,BruteForce_HTTP
11190.89126586914,270,6,0.0111908912658691,446.7919383015893,446.7919383015893,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,2797.722816467285,5,90.6,81.8400879764923,0,6697.799999999999,0.0559544563293457,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,40479.349610124,446.7919383015893,2797.722816467285,7212.87727355957,601.0532379150391,3058.5830610737858,0,0,0,0,0.0,BruteForce_HTTP
16499.996185302734,270,6,0.0164999961853027,303.0303730890385,303.0303730890385,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4124.999046325684,5,90.6,81.8400879764923,0,6697.799999999999,0.0824999809265136,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,27454.55180186689,303.0303730890385,4124.999046325684,12192.964553833008,566.9593811035156,5497.525096461941,0,0,0,0,0.0,BruteForce_HTTP
15322.92366027832,270,6,0.0153229236602783,326.3084846504536,326.3084846504536,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3830.73091506958,5,90.6,81.8400879764923,0,6697.799999999999,0.0766146183013916,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,29563.54870933109,326.3084846504536,3830.73091506958,12487.173080444336,382.9002380371094,5808.756976950403,0,0,0,0,0.0,BruteForce_HTTP
27623.17657470703,270,6,0.027623176574707,181.00742275159675,181.00742275159675,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,6905.794143676758,5,90.6,81.8400879764923,0,6697.799999999999,0.1381158828735351,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,16399.272501294665,181.00742275159675,6905.794143676758,13689.041137695312,472.06878662109375,7305.600566200268,0,0,0,0,0.0,BruteForce_HTTP
15417.098999023438,270,6,0.0154170989990234,324.31522949399977,324.31522949399977,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3854.2747497558594,5,90.6,81.8400879764923,0,6697.799999999999,0.0770854949951171,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,29382.959792156376,324.31522949399977,3854.2747497558594,12161.970138549805,627.9945373535156,5564.774648386933,0,0,0,0,0.0,BruteForce_HTTP
23651.838302612305,270,6,0.0236518383026123,211.4000584659738,211.4000584659738,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5912.959575653076,5,90.6,81.8400879764923,0,6697.799999999999,0.1182591915130615,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,19152.845297017226,211.4000584659738,5912.959575653076,11745.929718017578,870.9430694580078,5682.356710976727,0,0,0,0,0.0,BruteForce_HTTP
17391.92008972168,270,6,0.0173919200897216,287.4898213771642,287.4898213771642,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4347.98002243042,5,90.6,81.8400879764923,0,6697.799999999999,0.0869596004486084,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,26046.57781677108,287.4898213771642,4347.98002243042,14198.064804077148,643.9685821533203,6589.4569612199775,0,0,0,0,0.0,BruteForce_HTTP
22325.99258422852,270,6,0.0223259925842285,223.95420858161933,223.95420858161933,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5581.498146057129,5,90.6,81.8400879764923,0,6697.799999999999,0.1116299629211425,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,20290.251297494717,223.95420858161933,5581.498146057129,12529.850006103516,403.1658172607422,5896.367140077619,0,0,0,0,0.0,BruteForce_HTTP
16740.798950195312,270,6,0.0167407989501953,298.6715278568987,298.6715278568987,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4185.199737548828,5,90.6,81.8400879764923,0,6697.799999999999,0.0837039947509765,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,27059.640423835022,298.6715278568987,4185.199737548828,11101.007461547852,1061.9163513183594,4658.429328512981,0,0,0,0,0.0,BruteForce_HTTP
15136.003494262695,270,6,0.0151360034942626,330.33819012365126,330.33819012365126,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3784.000873565674,5,90.6,81.8400879764923,0,6697.799999999999,0.0756800174713134,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,29928.640025202803,330.33819012365126,3784.000873565674,11199.951171875,221.9676971435547,5020.18784996042,0,0,0,0,0.0,BruteForce_HTTP
18070.93620300293,270,6,0.0180709362030029,276.6873804340656,276.6873804340656,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4517.734050750732,5,90.6,81.8400879764923,0,6697.799999999999,0.0903546810150146,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,25067.87666732634,276.6873804340656,4517.734050750732,11805.057525634766,619.8883056640625,5242.8859110894,0,0,0,0,0.0,BruteForce_HTTP
15005.111694335938,270,6,0.0150051116943359,333.21977882293123,333.21977882293123,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3751.277923583984,5,90.6,81.8400879764923,0,6697.799999999999,0.0750255584716796,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,30189.71196135757,333.21977882293123,3751.277923583984,11075.973510742188,422.9545593261719,4923.23057477391,0,0,0,0,0.0,BruteForce_HTTP
